include,repo,title,name,language,compatibility,spark_version,latest_date,dataset,download_url,file,upstream_deps,model_class,labels,reference_url,author,tags,license,edition,dimension,dataset_info,description,included_models,colab_url,case_sensitive,demo_url,scala_docs,scala_source,type,python_sample,scala_sample,buttons,real_labels
1,clinical/models,ChunkResolver ICD10CM Diseases Clinical,chunkresolve_icd10cm_diseases_clinical,en,2.4.5,2.4,2020-04-28,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_diseases_clinical_en_2.4.5_2.4_1588105984876.zip,chunkresolve_icd10cm_diseases_clinical_en_2.4.5_2.4_1588105984876.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-CM Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10CM/Codes/,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,Trained on ICD10CM Dataset Range: A000-N989 Except Neoplasms and Musculoskeletal,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_diseases_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_diseases_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_diseases_clinical_en_2.4.5_2.4_1588105984876.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICD10CM Injuries Clinical,chunkresolve_icd10cm_injuries_clinical,en,2.4.5,2.4,2020-04-28,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_injuries_clinical_en_2.4.5_2.4_1588103825347.zip,chunkresolve_icd10cm_injuries_clinical_en_2.4.5_2.4_1588103825347.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-CM Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10CM/Codes/S00-T88,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,Trained on ICD10CM Dataset Range: S0000XA-S98929S ,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_injuries_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_injuries_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_injuries_clinical_en_2.4.5_2.4_1588103825347.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICD10CM Musculoskeletal Clinical,chunkresolve_icd10cm_musculoskeletal_clinical,en,2.4.5,2.4,2020-04-28,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_musculoskeletal_clinical_en_2.4.5_2.4_1588103998999.zip,chunkresolve_icd10cm_musculoskeletal_clinical_en_2.4.5_2.4_1588103998999.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-CM Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10CM/Codes/M00-M99,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,Trained on ICD10CM Dataset Range: M0000-M9979XXS,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_musculoskeletal_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_musculoskeletal_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_musculoskeletal_clinical_en_2.4.5_2.4_1588103998999.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICD10CM Neoplasms Clinical,chunkresolve_icd10cm_neoplasms_clinical,en,2.4.5,2.4,2020-04-28,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_neoplasms_clinical_en_2.4.5_2.4_1588108205630.zip,chunkresolve_icd10cm_neoplasms_clinical_en_2.4.5_2.4_1588108205630.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-CM Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10CM/Codes/C00-D49,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,"Trained on ICD10CM Dataset Ranges: C000-D489, R590-R599",,,,True,https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_neoplasms_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_neoplasms_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_neoplasms_clinical_en_2.4.5_2.4_1588108205630.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICD10CM Poison Ext Clinical,chunkresolve_icd10cm_poison_ext_clinical,en,2.4.5,2.4,2020-04-28,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_poison_ext_clinical_en_2.4.5_2.4_1588106053455.zip,chunkresolve_icd10cm_poison_ext_clinical_en_2.4.5_2.4_1588106053455.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-CM Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10CM/Codes/S00-T88,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,Trained on ICD10CM Dataset Range: T1500XA-T879,,,,True,,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_poison_ext_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_poison_ext_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_poison_ext_clinical_en_2.4.5_2.4_1588106053455.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICD10CM Puerile Clinical,chunkresolve_icd10cm_puerile_clinical,en,2.4.5,2.4,2020-04-28,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_puerile_clinical_en_2.4.5_2.4_1588103916781.zip,chunkresolve_icd10cm_puerile_clinical_en_2.4.5_2.4_1588103916781.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-CM Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10CM/Codes/O00-O9A,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,Trained on ICD10CM Dataset Range: O0000-O9989,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_puerile_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10cm_puerile_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_ICD10_CM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10cm_puerile_clinical_en_2.4.5_2.4_1588103916781.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICD10PCS Clinical,chunkresolve_icd10pcs_clinical,en,2.4.2,2.4,2020-04-21,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10pcs_clinical_en_2.4.5_2.4_1587491320087.zip,chunkresolve_icd10pcs_clinical_en_2.4.5_2.4_1587491320087.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD10-PCS Codes and their normalized definition with `clinical_embeddings`,https://www.icd10data.com/ICD10PCS/Codes,John Snow Labs,"clinical,entity_resolver,icd10",Licensed ,Healthcare,,Trained on ICD10 Procedure Coding System dataset,,,,True,,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10pcs_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icd10pcs_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icd10pcs_clinical_en_2.4.5_2.4_1587491320087.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver ICDO Clinical,chunkresolve_icdo_clinical,en,2.4.2,2.4,2020-04-21,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icdo_clinical_en_2.4.5_2.4_1587491354644.zip,chunkresolve_icdo_clinical_en_2.4.5_2.4_1587491354644.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K ICD-O Codes and their normalized definition with `clinical_embeddings`,https://apps.who.int/iris/bitstream/handle/10665/96612/9789241548496_eng.pdf,John Snow Labs,"clinical,entity_resolver,icdo",Licensed ,Healthcare,,Trained on ICD-O Histology Behaviour dataset,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_ICDO/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_icdo_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_icdo_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_ICDO/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_icdo_clinical_en_2.4.5_2.4_1587491354644.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver LOINC Clinical,chunkresolve_loinc_clinical,en,2.5.0,2.4,2020-05-16,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_loinc_clinical_en_2.5.0_2.4_1589599195201.zip,chunkresolve_loinc_clinical_en_2.5.0_2.4_1589599195201.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K LOINC Codes and ther Standard Name with `clinical_embeddings`,https://loinc.org/,John Snow Labs,"clinical,entity_resolver",Licensed ,Healthcare,,Trained on LOINC dataset with `embeddings_clinical`,,,,True,,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_loinc_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_loinc_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_loinc_clinical_en_2.5.0_2.4_1589599195201.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver RxNorm Cd Clinical,chunkresolve_rxnorm_cd_clinical,en,2.5.1,2.4,2020-07-27,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_cd_clinical_en_2.5.1_2.4_1595813950836.zip,chunkresolve_rxnorm_cd_clinical_en_2.5.1_2.4_1595813950836.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K RxNorm Codes and their normalized definition with `clinical_embeddings`,https://www.nlm.nih.gov/pubs/techbull/nd19/brief/nd19_rxnorm_december_2019_release.html,John Snow Labs,"clinical,entity_resolver,rxnorm",Licensed ,Healthcare,,Trained on December 2019 RxNorm Clinical Drugs (TTY=CD) ontology graph with `embeddings_clinical`,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_RXNORM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_cd_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_cd_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_RXNORM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_cd_clinical_en_2.5.1_2.4_1595813950836.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver RxNorm Sbd Clinical,chunkresolve_rxnorm_sbd_clinical,en,2.5.1,2.4,2020-07-27,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_sbd_clinical_en_2.5.1_2.4_1595813912622.zip,chunkresolve_rxnorm_sbd_clinical_en_2.5.1_2.4_1595813912622.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K RxNorm Codes and their normalized definition with `clinical_embeddings`,https://www.nlm.nih.gov/pubs/techbull/nd19/brief/nd19_rxnorm_december_2019_release.html,John Snow Labs,"clinical,entity_resolver,rxnorm",Licensed ,Healthcare,,Trained on December 2019 RxNorm Clinical Drugs (TTY=SBD) ontology graph with `embeddings_clinical`,,,,True,https://demo.johnsnowlabs.com/healthcare/ER_RXNORM/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_sbd_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_sbd_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_RXNORM/){:.button.button-orange}<br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_sbd_clinical_en_2.5.1_2.4_1595813912622.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver RxNorm Scd Clinical,chunkresolve_rxnorm_scd_clinical,en,2.5.1,2.4,2020-07-27,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_scd_clinical_en_2.5.1_2.4_1595813884363.zip,chunkresolve_rxnorm_scd_clinical_en_2.5.1_2.4_1595813884363.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K RxNorm Codes and their normalized definition with `clinical_embeddings`,https://www.nlm.nih.gov/pubs/techbull/nd19/brief/nd19_rxnorm_december_2019_release.html,John Snow Labs,"clinical,entity_resolver,rxnorm",Licensed ,Healthcare,,Trained on December 2019 RxNorm Clinical Drugs (TTY=SCD) ontology graph with `embeddings_clinical`,,,,True,,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_scd_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_scd_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_scd_clinical_en_2.5.1_2.4_1595813884363.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver RxNorm Xsmall Clinical,chunkresolve_rxnorm_xsmall_clinical,en,2.5.2,2.4,2020-06-24,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_xsmall_clinical_en_2.5.2_2.4_1592959394598.zip,chunkresolve_rxnorm_xsmall_clinical_en_2.5.2_2.4_1592959394598.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K Snomed Codes and their normalized definition with `clinical_embeddings`,http://www.snomed.org/,John Snow Labs,"clinical,entity_resolver,rxnorm",Licensed ,Healthcare,,Trained RxNorm Dataset,,,https://colab.research.google.com/github/JohnSnowLabs/spark-nlp-workshop/blob/master/tutorials/Certification_Trainings/Healthcare/13.Snomed_Entity_Resolver_Model_Training.ipynb,True,,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_xsmall_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_rxnorm_xsmall_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/>[Open in Colab](https://colab.research.google.com/github/JohnSnowLabs/spark-nlp-workshop/blob/master/tutorials/Certification_Trainings/Healthcare/13.Snomed_Entity_Resolver_Model_Training.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_rxnorm_xsmall_clinical_en_2.5.2_2.4_1592959394598.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,ChunkResolver SNOMED Findings Clinical,chunkresolve_snomed_findings_clinical,en,2.5.1,2.4,2020-06-20,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_snomed_findings_clinical_en_2.5.1_2.4_1592617161564.zip,chunkresolve_snomed_findings_clinical_en_2.5.1_2.4_1592617161564.zip,embeddings_clinical,ChunkEntityResolverModel,Nearest K Snomed Codes and their normalized definition with `clinical_embeddings`,http://www.snomed.org/,John Snow Labs,"clinical,entity_resolver,snomed",Licensed ,Healthcare,,Trained on SNOMED CT Findings,,,https://colab.research.google.com/github/JohnSnowLabs/spark-nlp-workshop/blob/master/tutorials/Certification_Trainings/Healthcare/13.Snomed_Entity_Resolver_Model_Training.ipynb,True,https://demo.johnsnowlabs.com/healthcare/ER_SNOMED/,,,chunk_entity_resolver,"model = ChunkEntityResolverModel.pretrained(""chunkresolve_snomed_findings_clinical"",""en"",""clinical/models"")\
	.setInputCols(""token"",""chunk_embeddings"")\
	.setOutputCol(""entity"")","val model = ChunkEntityResolverModel.pretrained(""chunkresolve_snomed_findings_clinical"",""en"",""clinical/models"")
	.setInputCols(""token"",""chunk_embeddings"")
	.setOutputCol(""entity"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/ER_SNOMED/){:.button.button-orange}<br/>[Open in Colab](https://colab.research.google.com/github/JohnSnowLabs/spark-nlp-workshop/blob/master/tutorials/Certification_Trainings/Healthcare/13.Snomed_Entity_Resolver_Model_Training.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/chunkresolve_snomed_findings_clinical_en_2.5.1_2.4_1592617161564.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,Deidentify Large,deidentify_large,en,2.5.1,2.4,2020-07-19,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/deidentify_large_en_2.5.1_2.4_1595199111307.zip,deidentify_large_en_2.5.1_2.4_1595199111307.zip,ner_deid_large,DeIdentificationModel,"Contact, Location, Name, Profession",https://portal.dbmi.hms.harvard.edu/projects/n2c2-2014/,John Snow Labs,"clinical,deidentification",Licensed ,Healthcare,,"Trained on 10.000 Contact, Location, Name and Profession random replacements","Deidentify (Large) is a deidentification model. It identifies instances of protected health information in text documents, and it can either obfuscate them (e.g., replacing names with different, fake names) or mask them (e.g., replacing ""2020,06,04"" with ""<DATE>""). This model is useful for maintaining HIPAA compliance when dealing with text documents that contain protected health information.",,https://colab.research.google.com/github/JohnSnowLabs/spark-nlp-workshop/blob/master/tutorials/Certification_Trainings/Healthcare/4.Clinical_DeIdentificiation.ipynb,True,https://demo.johnsnowlabs.com/healthcare/DEID_PHI_TEXT,,,deidentification,"model = DeIdentificationModel.pretrained(""deidentify_large"",""en"",""clinical/models"")\
	.setInputCols(""document"",""token"",""chunk"")\
	.setOutputCol(""document"")","val model = DeIdentificationModel.pretrained(""deidentify_large"",""en"",""clinical/models"")
	.setInputCols(""document"",""token"",""chunk"")
	.setOutputCol(""document"")","{:.btn-box}
[Live Demo](https://demo.johnsnowlabs.com/healthcare/DEID_PHI_TEXT){:.button.button-orange}<br/>[Open in Colab](https://colab.research.google.com/github/JohnSnowLabs/spark-nlp-workshop/blob/master/tutorials/Certification_Trainings/Healthcare/4.Clinical_DeIdentificiation.ipynb){:.button.button-orange.button-orange-trans.co.button-icon}<br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/deidentify_large_en_2.5.1_2.4_1595199111307.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,Deidentify RB,deidentify_rb,en,2.0.2,2.4,2019-04-06,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/deidentify_rb_en_2.0.2_2.4_1559672122511.zip,deidentify_rb_en_2.0.2_2.4_1559672122511.zip,ner_deid,DeIdentificationModel,Personal Information in order to deidentify,,John Snow Labs,"clinical,deidentification",Licensed ,Healthcare,,Rule based DeIdentifier based on `ner_deid`,,,,True,,,,deidentification,"model = DeIdentificationModel.pretrained(""deidentify_rb"",""en"",""clinical/models"")\
	.setInputCols(""document"",""token"",""chunk"")\
	.setOutputCol(""document"")","val model = DeIdentificationModel.pretrained(""deidentify_rb"",""en"",""clinical/models"")
	.setInputCols(""document"",""token"",""chunk"")
	.setOutputCol(""document"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/deidentify_rb_en_2.0.2_2.4_1559672122511.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,Deidentify RB No Regex,deidentify_rb_no_regex,en,2.4.5,2.4,2020-05-19,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/deidentify_rb_no_regex_en_2.5.0_2.4_1589924063833.zip,deidentify_rb_no_regex_en_2.5.0_2.4_1589924063833.zip,ner_deid,DeIdentificationModel,Personal Information in order to deidentify,,John Snow Labs,"clinical,deidentification",Licensed ,Healthcare,,Rule based DeIdentifier based on `ner_deid`,,,,True,,,,deidentification,"model = DeIdentificationModel.pretrained(""deidentify_rb_no_regex"",""en"",""clinical/models"")\
	.setInputCols(""document"",""token"",""chunk"")\
	.setOutputCol(""document"")","val model = DeIdentificationModel.pretrained(""deidentify_rb_no_regex"",""en"",""clinical/models"")
	.setInputCols(""document"",""token"",""chunk"")
	.setOutputCol(""document"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/deidentify_rb_no_regex_en_2.5.0_2.4_1589924063833.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
1,clinical/models,Embeddings BioVec,embeddings_biovec,en,2.5.0,2.4,2020-02-06,s3,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/embeddings_biovec_en_2.5.0_2.4_1591068211397.zip,embeddings_biovec_en_2.5.0_2.4_1591068211397.zip,,WordEmbeddingsModel,Word2Vec feature vectors based on embeddings_biovec,https://github.com/ncbi-nlp/BioSentVec,John Snow Labs,"clinical,embeddings",Licensed ,Healthcare,300,Trained on PubMed corpora,,,,True,,,,glove,"model = WordEmbeddingsModel.pretrained(""embeddings_biovec"",""en"",""clinical/models"")\
	.setInputCols(""document"",""token"")\
	.setOutputCol(""word_embeddings"")","val model = WordEmbeddingsModel.pretrained(""embeddings_biovec"",""en"",""clinical/models"")
	.setInputCols(""document"",""token"")
	.setOutputCol(""word_embeddings"")","{:.btn-box}
<button class=""button button-orange"" disabled>Live Demo</button><br/><button class=""button button-orange"" disabled>Open in Colab</button><br/>[Download](https://s3.amazonaws.com/auxdata.johnsnowlabs.com/clinical/models/embeddings_biovec_en_2.5.0_2.4_1591068211397.zip){:.button.button-orange.button-orange-trans.arr.button-icon}<br/>",
