include,repo,title,name,language,compatibility,spark_version,latest_date,ts,dataset,download_url,file,upstream_deps,model_class,labels,reference_url,author,tags,license,edition,dimension,dataset_info,description,included_models,colab_url,case_sensitive,demo_url,scala_docs,scala_source
1,public/models,Part of Speech for Irish,pos_ud_idt,ga,2.5.5,2.4,29/07/2020,1.59605E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_idt_ga_2.5.5_2.4_1596054150271.zip,pos_ud_idt_ga_2.5.5_2.4_1596054150271.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,ja,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_ja_2.5.4_2.4_1594742438927.zip,stopwords_ja_2.5.4_2.4_1594742438927.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,,stopwords,la,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_la_2.5.4_2.4_1594742439769.zip,stopwords_la_2.5.4_2.4_1594742439769.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Latin Lemmatizer,lemma,la,2.5.5,2.4,29/07/2020,1.59606E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_la_2.5.5_2.4_1596055005368.zip,lemma_la_2.5.5_2.4_1596055005368.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Latin,pos_ud_llct,la,2.5.5,2.4,29/07/2020,1.59605E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_llct_la_2.5.5_2.4_1596054191115.zip,pos_ud_llct_la_2.5.5_2.4_1596054191115.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,lv,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_lv_2.5.4_2.4_1594742439893.zip,stopwords_lv_2.5.4_2.4_1594742439893.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Latvian Lemmatizer,lemma,lv,2.5.5,2.4,29/07/2020,1.59606E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_lv_2.5.5_2.4_1596055006860.zip,lemma_lv_2.5.5_2.4_1596055006860.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Latvian,pos_ud_lvtb,lv,2.5.5,2.4,29/07/2020,1.59605E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_lvtb_lv_2.5.5_2.4_1596054308284.zip,pos_ud_lvtb_lv_2.5.5_2.4_1596054308284.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,mr,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_mr_2.5.4_2.4_1594742439994.zip,stopwords_mr_2.5.4_2.4_1594742439994.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Marathi Lemmatizer,lemma,mr,2.5.5,2.4,29/07/2020,1.59606E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_mr_2.5.5_2.4_1596055007712.zip,lemma_mr_2.5.5_2.4_1596055007712.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Marathi,pos_ud_ufal,mr,2.5.5,2.4,29/07/2020,1.59605E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_ufal_mr_2.5.5_2.4_1596054314811.zip,pos_ud_ufal_mr_2.5.5_2.4_1596054314811.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,fa,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_fa_2.5.4_2.4_1594742438615.zip,stopwords_fa_2.5.4_2.4_1594742438615.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Romanian Lemmatizer,lemma,ro,2.5.0,2.4,05/05/2020,1.58867E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_ro_2.5.0_2.4_1588666512149.zip,lemma_ro_2.5.0_2.4_1588666512149.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Romanian,pos_ud_rrt,ro,2.5.0,2.4,04/05/2020,1.58862E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_rrt_ro_2.5.0_2.4_1588622539956.zip,pos_ud_rrt_ro_2.5.0_2.4_1588622539956.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,ro,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_ro_2.5.4_2.4_1594742441548.zip,stopwords_ro_2.5.4_2.4_1594742441548.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Slovak Lemmatizer,lemma,sk,2.5.0,2.4,05/05/2020,1.58867E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_sk_2.5.0_2.4_1588666524270.zip,lemma_sk_2.5.0_2.4_1588666524270.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Slovak,pos_ud_snk,sk,2.5.0,2.4,04/05/2020,1.58862E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_snk_sk_2.5.0_2.4_1588622627281.zip,pos_ud_snk_sk_2.5.0_2.4_1588622627281.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,sk,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_sk_2.5.4_2.4_1594742441462.zip,stopwords_sk_2.5.4_2.4_1594742441462.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,,stopwords,sl,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_sl_2.5.4_2.4_1594742442155.zip,stopwords_sl_2.5.4_2.4_1594742442155.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Slovenian Lemmatizer,lemma,sl,2.5.5,2.4,29/07/2020,1.59606E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_sl_2.5.5_2.4_1596055008133.zip,lemma_sl_2.5.5_2.4_1596055008133.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Slovenian,pos_ud_ssj,sl,2.5.5,2.4,29/07/2020,1.59605E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_ssj_sl_2.5.5_2.4_1596054388189.zip,pos_ud_ssj_sl_2.5.5_2.4_1596054388189.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,so,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_so_2.5.4_2.4_1594742441799.zip,stopwords_so_2.5.4_2.4_1594742441799.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,,stopwords,st,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_st_2.5.4_2.4_1594742438831.zip,stopwords_st_2.5.4_2.4_1594742438831.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,,stopwords,sw,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_sw_2.5.4_2.4_1594742438383.zip,stopwords_sw_2.5.4_2.4_1594742438383.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,,stopwords,th,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_th_2.5.4_2.4_1594742440606.zip,stopwords_th_2.5.4_2.4_1594742440606.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
1,public/models,Turkish Lemmatizer,lemma,tr,2.5.0,2.4,21/04/2020,1.58748E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/lemma_tr_2.5.0_2.4_1587479962436.zip,lemma_tr_2.5.0_2.4_1587479962436.zip,Lemmatizer,LemmatizerModel,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala,John Snow Labs,lemmatizer,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model uses context and language knowledge to assign all forms and inflections of a word to a single root. This enables the pipeline to treat the past and present tense of a verb, for example, as the same word instead of two completely different words. The lemmatizer takes into consideration the context surrounding a word to determine which root is correct when the word form alone is ambiguous.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/b2eb08610dd49d5b15077cc499a94b4ec1e8b861/jupyter/annotation/english/model-downloader/Create%20custom%20pipeline%20-%20NerDL.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.Lemmatizer,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/LemmatizerModel.scala
1,public/models,Part of Speech for Turkish,pos_ud_imst,tr,2.5.0,2.4,21/04/2020,1.58748E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/pos_ud_imst_tr_2.5.0_2.4_1587480006078.zip,pos_ud_imst_tr_2.5.0_2.4_1587480006078.zip,POS UD,PerceptronModel,,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala,John Snow Labs,pos,open source,public,,The model is imported from [https://universaldependencies.org](https://universaldependencies.org),"This model annotates the part of speech of tokens in a text. The [parts of speech](https://universaldependencies.org/u/pos/) annotated include PRON (pronoun), CCONJ (coordinating conjunction), and 15 others. The part of speech model is useful for extracting the grammatical structure of a piece of text automatically.",,https://github.com/JohnSnowLabs/spark-nlp-workshop/blob/2da56c087da53a2fac1d51774d49939e05418e57/tutorials/Certification_Trainings/Public/6.Playground_DataFrames.ipynb,0,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.pos.perceptron.PerceptronApproach,https://github.com/JohnSnowLabs/spark-nlp/tree/master/src/main/scala/com/johnsnowlabs/nlp/annotators/pos/perceptron/PerceptronModel.scala
1,public/models,,stopwords,tr,2.5.4,2.4,14/07/2020,1.59474E+12,,https://s3.amazonaws.com/auxdata.johnsnowlabs.com/public/models/stopwords_tr_2.5.4_2.4_1594742440173.zip,stopwords_tr_2.5.4_2.4_1594742440173.zip,,StopWordsCleaner,,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala,John Snow Labs,stopwords_cleaner,open source,public,,,,,,,,https://nlp.johnsnowlabs.com/api/index#com.johnsnowlabs.nlp.annotators.StopWordsCleaner,https://github.com/JohnSnowLabs/spark-nlp/blob/master/src/main/scala/com/johnsnowlabs/nlp/annotators/StopWordsCleaner.scala
